"[13287645.48,276366.4947]","[13286394.78,276313.0796]","[13286326.74,276310.1743]","[13286289.29,277656.732]","[13287608.27,277705.5927]","[13287645.48,276366.4947]"
"[13218554.1,234705.5483]","[13217208.1,234595.8591]","[13217170.79,235928.4467]","[13218520.67,236040.2685]","[13218554.1,234705.5483]",
"[13275399.3,240385.307]","[13274089.15,240331.6946]","[13274049.42,241651.0299]","[13275357.77,241704.587]","[13275399.3,240385.307]",
"[13242341.88,320342.1828]","[13241051.67,320277.4471]","[13240998.8,321592.6994]","[13242281.18,321655.3989]","[13242341.88,320342.1828]",
"[13347607.19,224773.4241]","[13347636.84,223850.8834]","[13347639.08,223780.484]","[13347630.67,223780.2543]","[13347629.4,223835.938]","[13347607.19,224773.4241]"
"[13340772.89,274405.6672]","[13339444.22,274379.033]","[13339415.85,275698.6712]","[13340746.73,275725.3515]","[13340772.89,274405.6672]",
"[13306383.61,327381.1155]","[13305080.66,327349.7579]","[13305035,328680.5189]","[13306338.46,328708.239]","[13306383.61,327381.1155]",
"[13211911.81,291125.226]","[13210583.59,291102.4801]","[13210578.39,292441.9788]","[13211907.11,292459.5934]","[13211911.81,291125.226]",
"[13219374.51,209216.2341]","[13218109.57,209180.4361]","[13218018.6,209177.8618]","[13217979.67,210528.9263]","[13219336.98,210571.126]","[13219374.51,209216.2341]"
"[13319921.98,311764.7902]","[13318664.45,311607.6884]","[13318815.26,312744.4571]","[13320004.77,312944.1944]","[13319921.98,311764.7902]",
"[13288998.2,228842.1955]","[13287678.53,228810.1361]","[13287627.95,230116.2506]","[13288947.21,230158.1853]","[13288998.2,228842.1955]",
"[13193717.75,217881.8587]","[13192398.2,217850.0036]","[13192373.08,219175.387]","[13193692.66,219205.9564]","[13193717.75,217881.8587]",
"[13269303.84,222958.095]","[13267967.47,222911.5077]","[13267915.4,224231.4887]","[13269255.41,224279.8846]","[13269303.84,222958.095]",
"[13246125.42,289335.6603]","[13244804.98,289266.3919]","[13244752.65,290588.2516]","[13246072.01,290658.5283]","[13246125.42,289335.6603]",
"[13286251.85,279003.2565]","[13284932.64,278961.8227]","[13284894.96,280315.7082]","[13286214.4,280349.7482]","[13286251.85,279003.2565]",
"[13330781.48,335749.2014]","[13329577.28,335599.8829]","[13329516.26,336918.4181]","[13330718.26,337067.6341]","[13330781.48,335749.2014]",
"[13277090.75,275050.1337]","[13275804.88,275000.3736]","[13275777.85,275868.913]","[13277063.98,275934.6921]","[13277090.75,275050.1337]",
"[13304583.21,339287.6225]","[13303261.85,339266.4352]","[13303247.66,339601.1054]","[13303464.01,339612.1208]","[13304567.29,339668.308]","[13304583.21,339287.6225]"
"[13305493.68,316729.4286]","[13304191.37,316688.3073]","[13304143.63,318028.6915]","[13305444.32,318067.3061]","[13305493.68,316729.4286]",
"[13259029.83,331709.4893]","[13259069.62,330392.8243]","[13257707.45,330399.109]","[13257669.6,331725.1568]","[13259029.83,331709.4893]",
"[13258554.57,275176.4923]","[13257393.96,275131.4761]","[13257237.33,275125.4007]","[13257212.06,276471.231]","[13258530.03,276517.192]","[13258554.57,275176.4923]"
"[13189131.67,295969.3248]","[13187812.09,295938.2221]","[13187807.35,297253.2164]","[13189126.82,297288.5616]","[13189131.67,295969.3248]",
"[13186879.56,317418.0096]","[13186878.57,317458.252]","[13186885.3,318160.888]","[13186886.68,318160.8854]","[13186879.56,317418.0096]",
"[13324018.27,213773.6612]","[13324015.1,213773.5715]","[13322994.35,213744.7259]","[13322690.84,213737.4074]","[13322648.97,215061.8142]","[13323973.44,215093.5828]","[13324018.27,213773.6612]",
"[13269803.54,298253.5215]","[13268502.63,298176.2612]","[13268480.64,299469.9166]","[13269773.82,299535.2811]","[13269803.54,298253.5215]",
"[13272724.15,289171.1288]","[13271382.43,289113.3655]","[13271340.13,290440.2558]","[13272682.55,290498.9514]","[13272724.15,289171.1288]",
"[13321878.53,285823.9744]","[13320570.04,285763.5256]","[13320515.88,287093.0139]","[13321823.34,287153.0923]","[13321878.53,285823.9744]",
"[13295900.08,269180.6806]","[13294586.05,269126.5492]","[13294564.74,270461.3379]","[13295876.51,270518.9763]","[13295900.08,269180.6806]",
"[13259290.57,251771.5191]","[13257966.68,251724.9195]","[13257932.91,253051.2745]","[13259252.89,253098.5971]","[13259290.57,251771.5191]",
"[13341608.28,239731.719]","[13340286.22,239634.7019]","[13340236.89,240872.5266]","[13341559.3,240991.113]","[13341608.28,239731.719]",
"[13339454.63,278639.4658]","[13339352.64,278635.4436]","[13338133.43,278587.3691]","[13338089.24,279917.4998]","[13339408.51,279972.0635]","[13339454.63,278639.4658]"
"[13322984.46,240170.2133]","[13321655.48,240122.7812]","[13321606.79,241441.8201]","[13322935.45,241489.2412]","[13322984.46,240170.2133]",
"[13334242.49,304937.7119]","[13332968.36,304919.5768]","[13332922.95,306230.444]","[13334202.43,306257.0471]","[13334242.49,304937.7119]",
"[13238681.59,273810.1441]","[13237383.33,273762.8788]","[13237358.04,274459.6289]","[13237422.07,274463.1788]","[13238658.19,274470.3043]","[13238681.59,273810.1441]"
"[13216334.41,219812.773]","[13214977.62,219737.2927]","[13214947.54,221068.9034]","[13216298.99,221140.5566]","[13216334.41,219812.773]",
"[13258304.23,287116.3399]","[13256970.63,287083.3793]","[13256941.11,288412.8647]","[13258273.53,288445.3335]","[13258304.23,287116.3399]",
"[13277788.33,297352.595]","[13277828.2,296027.8227]","[13276575.09,296041.9413]","[13276526.33,297387.5615]","[13277788.33,297352.595]",
"[13329080.9,269003.1175]","[13327740.49,268928.8505]","[13327691.64,270193.1137]","[13329021.97,270261.2478]","[13329080.9,269003.1175]",
"[13283850.79,326181.2075]","[13282532.01,326127.0496]","[13282471.79,327454.5505]","[13283790.81,327502.9317]","[13283850.79,326181.2075]",
"[13278658.07,336434.2905]","[13277413.42,336366.5984]","[13277359.38,337685.4012]","[13278599.35,337752.9023]","[13278658.07,336434.2905]",
"[13244213.55,307175.8093]","[13244043.69,307166.9877]","[13242902.13,307123.7071]","[13242849.86,308433.2039]","[13244161.83,308485.652]","[13244213.55,307175.8093]"
"[13290436.4,224930.1025]","[13289108.51,224896.1086]","[13289071.74,226211.4704]","[13290396.67,226250.4429]","[13290436.4,224930.1025]",
"[13275886.99,272361.7722]","[13274603.38,272312.0854]","[13274561.18,273631.3465]","[13275845.93,273681.07]","[13275886.99,272361.7722]",
"[13296041.17,262512.5105]","[13294711.75,262475.5325]","[13294684.06,263802.678]","[13296009.85,263843.0364]","[13296041.17,262512.5105]",
"[13338304.09,305168.5398]","[13336950.96,305071.9736]","[13336900.96,306409.9182]","[13338250.16,306486.3499]","[13338304.09,305168.5398]",
"[13304693.48,336650.0478]","[13303373.7,336628.9265]","[13303317.78,337947.6809]","[13304638.35,337968.8347]","[13304693.48,336650.0478]",
"[13211356.01,248057.6373]","[13209989.59,248019.4921]","[13209941.02,249360.8468]","[13211310.44,249403.003]","[13211356.01,248057.6373]",
"[13200175.5,223398.099]","[13198847.51,223358.1261]","[13198813.91,224692.7377]","[13200138.5,224727.8528]","[13200175.5,223398.099]",
"[13319993.82,299073.4985]","[13318668.31,298995.6089]","[13318594.44,300321.6946]","[13319928.62,300384.8864]","[13319993.82,299073.4985]",
"[13245952.7,222374.6688]","[13244635.46,222338.1021]","[13244594.15,223663.504]","[13245910.26,223699.5697]","[13245952.7,222374.6688]",
"[13267201.71,298099.0006]","[13265909.4,298022.2508]","[13265909.06,299339.9343]","[13267187.45,299404.552]","[13267201.71,298099.0006]",
"[13338454.86,263725.69]","[13337136.44,263697.7141]","[13337105.2,265022.172]","[13338426.69,265052.257]","[13338454.86,263725.69]",
"[13189378.73,316926.936]","[13188059.68,316877.4932]","[13188062.72,318205.6689]","[13189381.75,318255.8973]","[13189378.73,316926.936]",
"[13264450.14,329257.0752]","[13263116.28,329211.8671]","[13263065.33,330542.2814]","[13264393.69,330592.1169]","[13264450.14,329257.0752]",
"[13206484.66,315055.0576]","[13205173.77,314996.1752]","[13205163.09,316311.3616]","[13206471.21,316372.7677]","[13206484.66,315055.0576]",
"[13205116.08,318963.1105]","[13203814.46,318905.9617]","[13203794.16,320236.6759]","[13205092.55,320290.7944]","[13205116.08,318963.1105]",
"[13300005.84,218662.2352]","[13298671.83,218602.8246]","[13298623.98,219921.4844]","[13299958.8,219981.0974]","[13300005.84,218662.2352]",
"[13209398.46,277717.2956]","[13208061.07,277683.9778]","[13208050.87,279015.2216]","[13209382.1,279051.6583]","[13209398.46,277717.2956]",
"[13242086.5,325632.7883]","[13240800.89,325568.1592]","[13240728.37,326898.2615]","[13242019.52,326964.8752]","[13242086.5,325632.7883]",
"[13308168.47,258942.5858]","[13306828.84,258884.4187]","[13306794.38,260215.1937]","[13308134.47,260271.85]","[13308168.47,258942.5858]",
"[13312841.3,232352.2014]","[13311510.51,232280.0222]","[13311472.81,233602.027]","[13312803.47,233674.9573]","[13312841.3,232352.2014]",
"[13215098.42,260388.167]","[13213716.75,260340.4904]","[13213670.19,261684.8541]","[13215055.99,261728.5226]","[13215098.42,260388.167]",
"[13268367.06,304696.1153]","[13267099.84,304654.8192]","[13267070.29,305974.4015]","[13268332.26,306015.5595]","[13268367.06,304696.1153]",
"[13334137.93,312743.152]","[13332800.01,312685.9065]","[13332755.76,314004.6307]","[13334099.01,314058.3126]","[13334137.93,312743.152]",
"[13228838.41,252130.0359]","[13227504.8,252090.0242]","[13227459.28,253427.6056]","[13228791.65,253467.2409]","[13228838.41,252130.0359]",
"[13215738.1,307636.3147]","[13214422.55,307559.0172]","[13214418.58,308875.617]","[13215729.38,308953.7921]","[13215738.1,307636.3147]",
"[13248670.34,218463.3197]","[13247357.1,218429.0076]","[13247328.05,219756.4167]","[13248637.28,219793.4803]","[13248670.34,218463.3197]",
"[13198948.65,219356.0811]","[13197634.38,219317.4833]","[13197595.9,220652.1317]","[13198914.7,220688.9029]","[13198948.65,219356.0811]",
"[13315812.1,309217.0394]","[13315552.28,309203.1999]","[13314492.94,309146.7693]","[13314627.29,310425.7771]","[13315944.42,310440.5917]","[13315812.1,309217.0394]"
"[13317524.58,312815.18]","[13316209.02,312887.2677]","[13316304.83,313773.2134]","[13317636.86,313822.403]","[13317524.58,312815.18]",
"[13304808.8,334001.2655]","[13303493.57,333979.4291]","[13303429.63,335310.172]","[13304748.62,335331.2598]","[13304808.8,334001.2655]",
"[13289663.92,299191.301]","[13288337.61,299140.4784]","[13288290.2,300475.1921]","[13289620.29,300526.5691]","[13289663.92,299191.301]",
"[13325345.64,213811.1746]","[13324018.27,213773.6612]","[13323973.44,215093.5828]","[13325297.91,215125.3516]","[13325345.64,213811.1746]",
"[13249980.28,292205.6686]","[13250030.14,290867.7826]","[13248710.75,290798.3889]","[13248657.46,292149.2863]","[13249979.53,292225.8145]","[13249980.28,292205.6686]"
"[13259153.26,257092.5472]","[13257841.73,257040.8901]","[13257813.03,258372.5204]","[13259122.29,258425.9823]","[13259153.26,257092.5472]",
"[13328431.92,288794.8496]","[13327081.84,288725.0724]","[13327020.9,290079.2805]","[13328367.24,290149.9832]","[13328431.92,288794.8496]",
"[13195134.8,247560.6239]","[13193776.51,247514.3367]","[13193742.82,248855.8199]","[13195100.99,248901.7314]","[13195134.8,247560.6239]",
"[13232606.26,221824.2379]","[13231279.01,221780.1602]","[13231234.45,223098.0527]","[13232557,223145.2973]","[13232606.26,221824.2379]",
"[13325430.7,256612.8798]","[13325463.41,255298.5233]","[13324162.45,255301.1625]","[13324130.69,256620.1794]","[13325430.7,256612.8798]",
"[13223149.44,225502.5162]","[13221830,225467.0187]","[13221767.07,226790.8653]","[13223086.64,226822.3743]","[13223149.44,225502.5162]",
"[13246995.62,329352.2641]","[13247063.09,327997.6319]","[13245791.79,328120.2734]","[13245728,329465.3833]","[13246995.62,329352.2641]",
"[13228068.37,331827.7742]","[13228098.36,330570.1282]","[13226837.82,330528.7274]","[13226814.23,331837.8303]","[13227892.87,331866.9933]","[13228068.37,331827.7742]"
"[13335604.17,270308.2073]","[13335659.64,268972.4946]","[13334350.06,268998.7169]","[13334291.2,270313.5006]","[13335604.17,270308.2073]",
"[13263249.89,303237.6517]","[13261946.32,303209.5751]","[13261903.02,304528.7633]","[13263212.96,304557.0184]","[13263249.89,303237.6517]",
"[13343749.74,303965.4409]","[13342406.41,303948.1974]","[13342350.38,305270.4236]","[13343696.53,305285.4506]","[13343749.74,303965.4409]",
"[13224906.76,293874.7641]","[13223625.34,293808.8178]","[13223579.48,295146.7266]","[13224860.27,295200.4488]","[13224906.76,293874.7641]",
"[13242729.93,274602.0529]","[13242594.74,274596.4475]","[13241408.09,274547.2417]","[13241356.26,275877.051]","[13242680.1,275927.3101]","[13242729.93,274602.0529]"
"[13290632.48,321182.6526]","[13289315.51,321130.0795]","[13289275.84,322451.2419]","[13290591.53,322503.3322]","[13290632.48,321182.6526]",
"[13287965.88,264890.0828]","[13286586.62,264851.5907]","[13286500.64,266168.3377]","[13287820.1,266201.3681]","[13287843.76,266086.6157]","[13287965.88,264890.0828]"
"[13276371.58,331002.9846]","[13275108.99,330944.2937]","[13275061.28,332268.5665]","[13276319.56,332331.95]","[13276371.58,331002.9846]",
"[13345995.54,274641.4792]","[13344689.57,274582.5221]","[13344712.3,275901.955]","[13346034.97,275960.8336]","[13345995.54,274641.4792]",
"[13268105.69,217627.5479]","[13266781.83,217583.9689]","[13266743.89,218904.5822]","[13268071.13,218948.5376]","[13268105.69,217627.5479]",
"[13262319.91,285915.3062]","[13261004.48,285854.2467]","[13260972.17,287182.2974]","[13262286.46,287248.7487]","[13262319.91,285915.3062]",
"[13186901.03,218757.0874]","[13186899.04,219058.9969]","[13186898.3,219664.6304]","[13186887.45,220088.5273]","[13186911.54,220089.5598]","[13186939.68,219049.4981]","[13186943.9,218758.8338]","[13186901.03,218757.0874]"
"[13189387.74,320901.8898]","[13188068.78,320851.9862]","[13188062.01,322179.94]","[13189381.06,322229.4243]","[13189387.74,320901.8898]",
"[13193110.16,294743.1904]","[13191775.92,294703.8085]","[13191786.72,296032.0359]","[13193105.54,296073.9209]","[13193110.16,294743.1904]",
"[13274960.5,212546.6602]","[13273629.91,212507.3774]","[13273628.89,212507.3445]","[13273628.65,212516.4118]","[13274946.7,212561.6032]","[13274960.11,212562.0642]","[13274960.5,212546.6602]",
"[13259605.94,288477.8034]","[13258273.53,288445.3335]","[13258242.83,289774.3282]","[13259574.06,289806.3061]","[13259605.94,288477.8034]",
"[13223728.13,245349.4977]","[13222408.59,245317.5124]","[13222368.23,246617.8562]","[13223687.69,246653.0476]","[13223728.13,245349.4977]",
"[13226243.64,213677.2839]","[13224924.74,213624.9385]","[13224871.04,214959.8467]","[13226189.95,215011.7886]","[13226243.64,213677.2839]",
"[13309813.07,242826.9194]","[13308555.31,242803.5384]","[13308500.84,244122.3483]","[13309756.5,244145.6452]","[13309813.07,242826.9194]",
"[13254751.66,223935.9129]","[13253432.49,223890.8485]","[13253396.02,225219.3924]","[13254715.15,225265.2748]","[13254751.66,223935.9129]",
"[13253117.74,307758.4003]","[13251798.58,307715.4559]","[13251759.79,309066.3386]","[13253079.15,309100.5584]","[13253117.74,307758.4003]",
"[13247149.71,259490.7255]","[13245822.35,259428.0344]","[13245774.33,260771.3817]","[13247103.57,260832.4459]","[13247149.71,259490.7255]",
"[13189527.76,256791.0778]","[13188208.01,256768.1146]","[13188174.58,258103.4036]","[13189494.29,258128.5566]","[13189527.76,256791.0778]",
"[13293443.29,215772.3277]","[13292119.04,215736.4744]","[13292070.97,217048.872]","[13293394.82,217082.6282]","[13293443.29,215772.3277]",
"[13305394.96,319405.1827]","[13304095.9,319369.0752]","[13304039.43,320689.2076]","[13305339.21,320725.9465]","[13305394.96,319405.1827]",
"[13303698.37,233394.0099]","[13302296.99,233337.5858]","[13302251.87,234637.5053]","[13303654.4,234700.6142]","[13303698.37,233394.0099]",
"[13256583.06,254329.588]","[13255263.48,254298.9281]","[13255237.14,255625.5879]","[13256556.63,255659.4113]","[13256583.06,254329.588]",
"[13289991.54,336966.9292]","[13288664.79,336910.9889]","[13288591.16,338228.9738]","[13289922.59,338285.1098]","[13289991.54,336966.9292]",
"[13291797.04,325182.2654]","[13290484.75,325131.5373]","[13290418.92,326439.0614]","[13291729.1,326488.908]","[13291797.04,325182.2654]",
"[13203814.46,318905.9617]","[13202573.08,318851.4586]","[13202529.31,320183.9548]","[13203794.16,320236.6759]","[13203814.46,318905.9617]",
"[13186885.3,318160.888]","[13186893.01,318964.5672]","[13186898.03,319488.7237]","[13186899.41,319488.7235]","[13186886.68,318160.8854]","[13186885.3,318160.888]"
"[13225738.68,266718.1973]","[13224409.32,266659.5131]","[13224373.81,267968.7775]","[13225703.92,268033.4766]","[13225738.68,266718.1973]",
"[13200192.6,259769.3158]","[13198847.2,259726.811]","[13198811.13,261055.8154]","[13200155.02,261101.0038]","[13200192.6,259769.3158]",
"[13219390.19,335739.3869]","[13219392.27,334419.3952]","[13218144.17,334425.5982]","[13218173.72,335747.7955]","[13219390.19,335739.3869]",
"[13337569.08,247877.7454]","[13336249.8,247834.6363]","[13336209.68,249166.5473]","[13337528.57,249205.9055]","[13337569.08,247877.7454]",
"[13242784.09,305160.5312]","[13241438.65,305101.9933]","[13241343.8,307064.6246]","[13241590.63,307073.9828]","[13242693.74,307115.8062]","[13242784.09,305160.5312]"
"[13272799.74,244319.5878]","[13272662.91,244314.907]","[13271467.07,244267.0965]","[13271413.17,245598.9843]","[13272745.51,245653.9693]","[13272799.74,244319.5878]"
"[13290256.14,277817.7746]","[13288932.21,277761.6831]","[13288895.78,279098.8482]","[13290220.5,279153.0055]","[13290256.14,277817.7746]",
"[13244135.61,305219.5572]","[13242784.09,305160.5312]","[13242693.74,307115.8062]","[13242902.13,307123.7071]","[13244043.69,307166.9877]","[13244135.61,305219.5572]"
"[13246960.3,301476.9996]","[13245632.12,301370.0318]","[13245574.37,302688.7136]","[13246902.97,302795.6992]","[13246960.3,301476.9996]",
"[13279895.1,224652.1642]","[13278555.97,224583.9307]","[13278511.54,225917.713]","[13279850.93,225974.0524]","[13279895.1,224652.1642]",
"[13203834.76,317575.2532]","[13202560.22,317516.4698]","[13202573.08,318851.4586]","[13203814.46,318905.9617]","[13203834.76,317575.2532]",
"[13312765.36,235007.6096]","[13311434.95,234928.979]","[13311393.4,236256.936]","[13312726.81,236328.7403]","[13312765.36,235007.6096]",
"[13332566.11,317938.2951]","[13331221.21,317888.4122]","[13331150.35,319196.0001]","[13332493.41,319245.7646]","[13332566.11,317938.2951]",
"[13213391.27,272353.1878]","[13212064.38,272256.2776]","[13212039.31,273757.4951]","[13212159.23,273759.5388]","[13213355.19,273779.9124]","[13213391.27,272353.1878]"
"[13269091.12,308276.0694]","[13267743.38,308234.3436]","[13267702.16,309541.5131]","[13269054.52,309583.8663]","[13269091.12,308276.0694]",
"[13257442.24,272934.2388]","[13256156.94,272872.5819]","[13256128.82,274192.2217]","[13257413.26,274253.8597]","[13257442.24,272934.2388]",
"[13308063.27,262948.1742]","[13306724.59,262895.7855]","[13306689.26,264245.6]","[13308026.06,264295.2313]","[13308063.27,262948.1742]",
"[13296654.36,237062.1566]","[13295318.06,237007.2626]","[13295266.34,238329.6392]","[13296600.01,238384.1558]","[13296654.36,237062.1566]",
"[13249369.22,238379.7063]","[13248109.82,238337.5958]","[13248077.23,239657.0939]","[13249331.18,239699.0479]","[13249369.22,238379.7063]",
"[13306143.13,277214.5749]","[13305027.01,277159.5626]","[13304822.14,277149.4583]","[13304788.03,278491.9228]","[13306110.38,278546.4589]","[13306143.13,277214.5749]"
"[13202448.4,297697.3605]","[13201112.91,297658.2298]","[13201100.35,299008.1186]","[13202432.72,299050.6283]","[13202448.4,297697.3605]",
"[13199820.09,289538.0452]","[13198480.88,289514.1784]","[13198474.3,290859.0637]","[13199814.15,290885.057]","[13199820.09,289538.0452]",
"[13242237.92,248536.7976]","[13240911.05,248490.6492]","[13240866.46,249832.2005]","[13242176.9,249878.1365]","[13242237.92,248536.7976]",
"[13313174.46,330073.7573]","[13313196.53,329408.9222]","[13313216.59,328760.1206]","[13311822.07,328754.0533]","[13311780.16,330070.1792]","[13313174.46,330073.7573]"
"[13289260.64,220939.347]","[13287941.43,220895.9546]","[13287883.7,222217.9593]","[13289202.96,222260.047]","[13289260.64,220939.347]",
"[13287399,236741.2598]","[13286079.77,236699.2563]","[13286042.08,238027.7116]","[13287361.15,238074.7657]","[13287399,236741.2598]",
"[13188459.04,247396.7632]","[13186542.89,247362.2651]","[13186567.48,248016.2765]","[13186592.88,248693.9562]","[13188425.63,248730.6362]","[13188459.04,247396.7632]"
"[13337267.12,298454.2021]","[13335919.55,298383.0364]","[13335844.8,299702.4878]","[13337198.01,299779.6196]","[13337267.12,298454.2021]",
"[13308500.84,244122.3483]","[13307245.23,244099.0531]","[13307190.88,245468.4474]","[13308443.34,245514.54]","[13308500.84,244122.3483]",
"[13299109.25,242452.3664]","[13297789.61,242398.7211]","[13297746.07,243717.9326]","[13299074.87,243771.9363]","[13299109.25,242452.3664]",
"[13274815.58,265705.7979]","[13273516.13,265655.6404]","[13273477.88,266977.525]","[13274773.08,267027.5558]","[13274815.58,265705.7979]",
"[13190686.68,337013.9445]","[13191430.33,337001.9497]","[13191566.05,337003.0917]","[13191897.11,337006.4556]","[13192006.6,337005.6051]","[13192004.64,335563.2466]","[13190684.8,335520.8954]","[13190686.68,337013.9445]"
"[13246021.03,291996.5159]","[13244699.15,291920.0557]","[13244646.77,293251.852]","[13245970.05,293334.896]","[13246021.03,291996.5159]",
"[13200087.9,263766.4309]","[13198749.01,263719.3643]","[13198722.97,265053.9076]","[13200058.36,265100.1672]","[13200087.9,263766.4309]",
"[13200509.64,249065.8162]","[13199163.48,249029.6849]","[13199127.79,250368.7874]","[13200472.33,250403.665]","[13200509.64,249065.8162]",
"[13340631.96,314338.9653]","[13339320.22,314276.2723]","[13339248.67,315590.1884]","[13340569.93,315654.6258]","[13340631.96,314338.9653]",
"[13233702.13,308079.6041]","[13232400.6,308058.7698]","[13232343.59,309377.3512]","[13233646.74,309393.68]","[13233702.13,308079.6041]",
"[13235999.82,277028.7449]","[13234671.71,276984.541]","[13234628.29,278319.4847]","[13235953.1,278363.5189]","[13235999.82,277028.7449]",
"[13199782.34,327976.216]","[13198462.48,327903.9614]","[13198475.17,329224.0794]","[13199795.27,329294.4558]","[13199782.34,327976.216]",
"[13194634.64,311843.9004]","[13193322.35,311777.9867]","[13193322.62,313105.2241]","[13194633.92,313170.6382]","[13194634.64,311843.9004]",
"[13289914.88,291225.9788]","[13288578.24,291158.0063]","[13288551.39,292497.6102]","[13289889.9,292571.637]","[13289914.88,291225.9788]",
"[13309275.8,220245.8753]","[13307984.56,220214.0039]","[13307948.16,221543.0274]","[13309234.12,221574.3176]","[13309275.8,220245.8753]",
"[13341913.28,231714.3789]","[13340596.58,231639.1016]","[13340543.91,233030.2588]","[13341860.59,233127.4312]","[13341913.28,231714.3789]",
"[13204544.38,249183.2324]","[13203201.97,249138.0802]","[13203161.41,250473.4222]","[13204501.07,250519.0756]","[13204544.38,249183.2324]",
"[13295421.68,234357.2624]","[13294079.93,234306.8609]","[13294031.74,235629.6517]","[13295369.77,235684.8863]","[13295421.68,234357.2624]",
"[13251450.55,296267.7673]","[13249830.7,296219.321]","[13249812.3,296299.3307]","[13249767.09,297574.416]","[13251415.85,297617.1059]","[13251450.55,296267.7673]"
"[13224644.43,258723.7361]","[13223324.85,258693.3322]","[13223283.79,260024.1884]","[13224603.41,260053.0481]","[13224644.43,258723.7361]",
"[13279963.6,335369.6639]","[13279972.87,335183.9028]","[13278716.78,335115.6797]","[13278658.07,336434.2905]","[13279907.08,336502.2015]","[13279963.6,335369.6639]"
"[13331599.65,271597.0128]","[13330323.25,271583.2545]","[13330214.3,272833.3766]","[13331534.03,272869.9399]","[13331599.65,271597.0128]",
"[13291129.32,295274.3487]","[13289798.77,295212.7484]","[13289753.17,296534.3902]","[13291079.71,296590.3212]","[13291129.32,295274.3487]",
"[13270946.81,303459.542]","[13269674.33,303418.1065]","[13269634.29,304737.4124]","[13270901.53,304778.7098]","[13270946.81,303459.542]",
"[13197436.7,225975.1575]","[13196105.36,225937.7489]","[13196063.78,227254.4248]","[13197392.97,227293.4099]","[13197436.7,225975.1575]",
"[13320828.31,228196.6966]","[13319496.7,228154.3051]","[13319435.86,229459.4505]","[13320755.25,229499.3598]","[13320828.31,228196.6966]",
"[13268863.28,286293.0261]","[13267564.18,286207.8953]","[13267528.89,287532.7366]","[13268826.18,287617.2592]","[13268863.28,286293.0261]",
"[13214846.65,269754.3607]","[13213458.02,269714.1716]","[13213424.65,271033.6799]","[13214814.47,271073.8965]","[13214846.65,269754.3607]",
"[13197740.06,215329.1486]","[13196416.01,215297.3199]","[13196384.17,216624.9203]","[13197704.84,216658.5009]","[13197740.06,215329.1486]",
"[13239006.99,230074.9988]","[13237620.56,230009.9132]","[13237574.79,231339.0295]","[13238965.67,231400.1739]","[13239006.99,230074.9988]",
"[13340950.88,335446.5579]","[13339622.79,335377.8732]","[13339557.01,336687.7885]","[13340886.96,336751.2814]","[13340950.88,335446.5579]",
"[13248983.14,284164.5282]","[13247662.1,284102.5212]","[13247606.77,285453.9153]","[13248929.02,285512.2305]","[13248983.14,284164.5282]",
"[13304822.14,277149.4583]","[13303699.1,277094.0682]","[13303500.78,277102.0104]","[13303456.52,278436.9663]","[13304788.03,278491.9228]","[13304822.14,277149.4583]"
"[13328548,286160.5129]","[13327197.17,286088.632]","[13327138.94,287419.7781]","[13328489.28,287493.0411]","[13328548,286160.5129]",
"[13334105.26,275582.036]","[13332778.09,275545.2588]","[13332740.26,276864.6388]","[13334071.15,276901.524]","[13334105.26,275582.036]",
"[13234240.43,249615.661]","[13232916.31,249575.9041]","[13232871.79,250917.9973]","[13234197.66,250960.3868]","[13234240.43,249615.661]",
"[13272552.8,250994.169]","[13271215.6,250932.4207]","[13271179.81,252268.4212]","[13272522.79,252331.221]","[13272552.8,250994.169]",
"[13285008.01,276253.8537]","[13283757.31,276200.4395]","[13283689.27,276197.533]","[13283651.35,277559.0113]","[13284970.32,277607.8712]","[13285008.01,276253.8537]"
"[13233268.45,321242.031]","[13233291.51,319933.4347]","[13232038.98,319938.1875]","[13232019.8,321249.1654]","[13233268.45,321242.031]",
"[13307911.76,222872.0499]","[13306631.06,222841.3401]","[13306599.93,224170.9428]","[13307875.35,224201.0725]","[13307911.76,222872.0499]",
"[13234873.93,310749.7163]","[13233572.76,310707.3326]","[13233498.81,312020.5748]","[13234812.34,312060.3896]","[13234873.93,310749.7163]",
"[13241609.95,236814.1714]","[13240209,236755.0864]","[13240172.11,238079.2647]","[13241574.93,238138.9768]","[13241609.95,236814.1714]",
"[13258385.57,306613.191]","[13257867.52,306593.5774]","[13257082.16,306563.8429]","[13257052.51,307886.4286]","[13258360.31,307928.9711]","[13258385.57,306613.191]"
"[13250304.51,284258.0762]","[13250305.79,284226.6019]","[13248983.14,284164.5282]","[13248929.02,285512.2305]","[13250251.29,285570.4128]","[13250304.51,284258.0762]"
"[13264896.53,312068.6349]","[13263574,312019.2494]","[13263538.32,313340.3831]","[13264867.16,313379.7173]","[13264896.53,312068.6349]",
"[13298810.7,258598.6222]","[13297487.53,258561.8317]","[13297446.54,259888.7059]","[13298774.65,259923.8993]","[13298810.7,258598.6222]",
"[13244924.3,211619.6674]","[13243674.77,211578.2685]","[13243604.76,211575.949]","[13243562.58,212927.4884]","[13244881.41,212970.2347]","[13244924.3,211619.6674]"
"[13288287.31,313116.5404]","[13286957.6,313058.9028]","[13286907.14,314389.3476]","[13288234.31,314445.9604]","[13288287.31,313116.5404]",
